"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6445105","OXXO GAS SUC. 15 DE MAYO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Venustiano Carranza","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","480",,,,"0",,"COLONIA","MARÍA LUISA",,,,"64040","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1652","037",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.67427452","-100.33275355","2014-12"
"9237985","OXXO GAS SUC. A HUINALA KM 2","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Julián Treviño Elizondo","AVENIDA","16 de Septiembre","AVENIDA","Héctor Caballero","OTRO (ESPECIFIQUE)","Sin Referencia","854",,,,"0",,"NINGUNO","NINGUNO",,,,"66600","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0598","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.74483634","-100.18041858","2020-04"
"9239892","OXXO GAS SUC. A SALTILLO KM 339","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Monterrey-Saltillo","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,"0",,"NINGUNO","NINGUNO",,,,"66360","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0831","039",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.6753998","-100.44297926","2020-04"
"6724088","OXXO GAS SUC. AARON SAENZ MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Aarón Sáenz Garza","CALLE","ARNULFO S. GARZA","CALLE","CAMINO DE LOS KIWIS","CALLE","CAMINO DE LOS HALCONES","1349",,,,"0",,"COLONIA","RINCÓN DE SANTA MARÍA",,,,"64650","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3964","002",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.67451645","-100.37196201","2016-01"
"6235778","OXXO GAS SUC. ACAPULCO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Acapulco","AVENIDA","Malvinas","CALLE","Madagascar","OTRO (ESPECIFIQUE)","NINGUNO","1000",,,,"0",,"COLONIA","MALVINAS",,,,"66677","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0961","024",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.72213016","-100.20239393","2010-07"
"6512383","OXXO GAS SUC. ADOLFO PRIETO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Adolfo Ruíz Cortines","CALLE","Hércules","CALLE","Anáhuac","CALLE","NINGUNO","247",,,,"0",,"COLONIA","NUEVA LIBERTAD",,,,"67123","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0073","009",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.70320683","-100.24964501","2016-01"
"9237986","OXXO GAS SUC. AEROPUERTO","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","AEROPUERTO","OTRO (ESPECIFIQUE)","TERRENO BALDIO","OTRO (ESPECIFIQUE)","TERRENO BALDIO","OTRO (ESPECIFIQUE)","TERRENO BALDIO","2000",,,,"0",,"NINGUNO","NINGUNO",,,,"66630","19","NUEVO LEÓN   ","006","Apodaca","0411","Aeropuerto Internacional de Monterrey","0634","012",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.778885","-100.12148652","2020-04"
"6512370","OXXO GAS SUC. AEROPUERTO 2","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Miguel Alemán","OTRO (ESPECIFIQUE)","Ninguno","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","Ninguno","0",,,,"0",,"COLONIA","CENTRO",,,,"66000","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","3075","014",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.78918927","-100.14599745","2016-01"
"6234755","OXXO GAS SUC. ALFAREROS MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Paseo Naranjo","ANDADOR","Ninguno","AVENIDA","Adolfo Laubner","ANDADOR","Ninguno","1590",,,,"0",,"COLONIA","ALFAREROS",,,,"64753","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2468","025",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.63765154","-100.31190194","2010-07"
"6368246","OXXO GAS SUC. ALLENDE II MTD","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Carretera Nacional","CALLE","Ninguno","AVENIDA","Licenciado Ramiro Tamez M.","CALLE","Los Adobes","0",,,,"0",,"COLONIA","BUENA VISTA",,,,"67350","19","NUEVO LEÓN   ","004","Allende","0001","Ciudad de Allende","0150","004",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.26597236","-100.00730253","2010-07"
"6235660","OXXO GAS SUC. ALLENDE MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Niños Héroes","CALLE","Miguel Hidalgo","CALLE","Carretera Nacional","CALLE","Héroe de Nacozari","400",,,,"0",,"COLONIA","ZONA CENTRO",,,,"67350","19","NUEVO LEÓN   ","004","Allende","0001","Ciudad de Allende","0112","051",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.27423728","-100.01684635","2010-07"
"6512319","OXXO GAS SUC. AMERICA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Carretera a San Roque","CALLE","AZUCENA","CALLE","AMÉRICA UNIDA","CALLE","NINGUNO","103",,,,"0",,"HACIENDA","AMERICA UNIDA",,,,"67277","19","NUEVO LEÓN   ","031","Juárez","0001","Ciudad Benito Juárez","0270","008",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.64902967","-100.14360256","2016-01"
"6512339","OXXO GAS SUC. ANACUAS MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Monterrey-Saltillo","CALLE","Quinta Avenida","CALLE","Cuarta Avenida","CALLE","NINGUNO","2748",,,,"0",,"COLONIA","LAS ANACUAS",,,,"66359","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1045","044",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68637273","-100.4928225","2016-01"
"6236114","OXXO GAS SUC. ASARCO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","FRANCISCO MÁRQUEZ","CALLE","ADOLFO PRIETO","CALLE","ANTONIO COELLO","CALLE","ANTONIO COELLO","450",,,,,,"COLONIA","OBRERA",,,,"64010","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2716","072",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.67702897","-100.29076659","2010-07"
"6235955","OXXO GAS SUC. AUTOPISTA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Autopista al Aeropuerto","OTRO (ESPECIFIQUE)","VALDIO","CARRETERA","VALDIO","OTRO (ESPECIFIQUE)","VALDIO","700",,,,"0",,"NINGUNO","SC",,,,"67111","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2900","013",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.69386414","-100.14341473","2014-12"
"6235784","OXXO GAS SUC. BASCULA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","BOULEVARD","Licenciado José López Portillo","CALLE","LIBRAMIENTO NOROESTE","CALLE","PERIFÉRICO","CALLE","NINGUNO","90",,,,"0",,"NINGUNO","NINGUNO",,,,"66059","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","033A","012",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.76836476","-100.29150393","2010-07"
"6234784","OXXO GAS SUC. BERNARDO REYES MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CRISTÓBAL COLÓN","AVENIDA","SERAFÍN PEÑA","AVENIDA","GENERAL BERNARDO REYES","CALLE","REFORMA","100",,,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1205","032",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68669648","-100.32291831","2010-07"
"6512335","OXXO GAS SUC. BOCANEGRA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Vicente Guerrero","CALLE","NINGUNO","AVENIDA","NINGUNO","AVENIDA","NINGUNO","3730",,,,"0",,"NINGUNO","NINGUNO",,,,"64500","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0796","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.71436953","-100.30846522","2016-01"
"6512329","OXXO GAS SUC. BOSQUE REAL MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Corea","AVENIDA","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0",,,,"0",,"COLONIA","BOSQUE REAL DOS",,,,"66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1172","016",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.77747833","-100.24358742","2016-01"
"6713728","OXXO GAS SUC. CADEREYTA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Carretera Juárez-Cadereyta","CALLE","Vicente Guerrero","PRIVADA","Ninguno","CALLE","MAR DE GALILEA","0","SN",,,"0",,"COLONIA","CENTRO",,,,"67480","19","NUEVO LEÓN   ","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","0231","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.59845101","-100.02849507","2016-01"
"6234794","OXXO GAS SUC. CALZADA VICTORIA","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","ALFONSO REYES","AVENIDA","VICTORIA","AVENIDA","COLÓN","AVENIDA","BERNARDO REYES","0","SN",,,,,"COLONIA","CALZADA VICTORIA",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1243","002",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68898886","-100.31697281","2010-07"
"6235661","OXXO GAS SUC. CAM. AL MILAGRO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Camino Real Mezquital Santa Rosa","CALLE","Ninguno","CALLE","Camino al Milagro","CALLE","Bernardo Reyes","500",,,,"0",,"HACIENDA","EL MEZQUITAL",,,,"66630","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0174","027",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.76754749","-100.24174518","2010-07"
"6235664","OXXO GAS SUC. CANON DE LA SIERRA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Nacional","PRIVADA","LA PRESITA","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","4288",,,,"0",,"COLONIA","LOS CRISTALES",,,,"66488","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3150","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.53629344","-100.21881329","2010-07"
"9238456","OXXO GAS SUC. CARR. MONCLOVA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Nacional México-Laredo","ANDADOR","Ninguno","CARRETERA","Carretera a Monclova","CALLE","Lado Poniente","1701",,,,"0",,"NINGUNO","NINGUNO",,,,"66052","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","0819","009",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.80243773","-100.2765792","2020-04"
"6730223","OXXO GAS SUC. CARRETERA SALINAS MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Carretera Monterrey-Salinas Victoria ","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","3096","b",,,"0",,"NINGUNO","NINGUNO",,,,"66500","19","NUEVO LEÓN   ","045","Salinas Victoria","0551","Valle del Norte","0168","108",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.87852614","-100.25457375","2016-01"
"6235777","OXXO GAS SUC. CD. DEPORTIVA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","PROLONGACION","FRANCISCO I MADERO","CALZADA","SAN ÁNGEL","AVENIDA","CONSTITUYENTES DE NUEVO LEÓN","CALLE","GALICIA","4345",,,,,,"COLONIA","FIERRO",,,,"64590","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1402","002",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68695205","-100.26374625","2010-07"
"6700510","OXXO GAS SUC. CEDIS MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","BOULEVARD","Benito Juárez","AVENIDA","LICENCIADO JOSÉ LÓPEZ PORTILLO","BOULEVARD","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","511",,,,"0",,"COLONIA","EX HACIENDA EL CANADÁ",,,,"66054","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1817","013",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.78081238","-100.28565276","2016-01"
"6792083","OXXO GAS SUC. CENIZO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Cabezada","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","1100",,,,"0",,"COLONIA","BARRIO MIRASOL SEGUNDO SECTOR",,,,"66072","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4303","002",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.77380962","-100.38065566","2017-03"
"6512318","OXXO GAS SUC. CERRO DE LA SILLA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Benito Juárez","AVENIDA","Avante","CALLE","Cerro de la Silla","CALLE","NINGUNO","5480",,,,"0",,"COLONIA","NINGUNO",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0641","043",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.67412857","-100.19041805","2016-01"
"6234957","OXXO GAS SUC. CHAPULTEPEC MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CHAPULTEPEC","AVENIDA","VALLE DE MÉXICO","CALLE","PASEO DEL VALLE","CALLE","VALLECILLOS","2700",,,,,,"COLONIA","VALLES DE CHAPULTEPEC",,,,"67147","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1512","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.66623228","-100.26937945","2012-06"
"6234964","OXXO GAS SUC. CIGARRERA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALZADA","FRANCISCO I. MADERO","CALZADA","JOSÉ SILVESTRE ARRAMBERRI","CALLE","GENERAL PABLO GONZÁLEZ GARZA","CALLE","GENERAL PABLO GONZÁLEZ GARZA","2886",,,,,,"COLONIA","MITRAS SUR",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","146A","047",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68677093","-100.34103042","2010-07"
"6235951","OXXO GAS SUC. CLOUTHIER MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","MANUEL J. CLOUTHIER","AVENIDA","SAN JOSÉ","CALLE","SAN FRANCISCO","CALLE","SAN JAVIER","901",,,,,,"COLONIA","SAN HUMBERTO",,,,"66365","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0390","022",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68411362","-100.43566145","2010-07"
"6512330","OXXO GAS SUC. CONSTITUCION MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Constitución","AVENIDA","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","3908",,,,"0",,"COLONIA","CHURUBUSCO",,,,"64590","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1402","013",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68329506","-100.26271121","2016-01"
"6845109","OXXO GAS SUC. CRISTINA LARRALDE MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Cristina Larralde de Treviño","CALLE","SIERRA DE IGUANA","CALLE","República Mexicana","CALLE","NINGUNO","600",,,,"0",,"COLONIA","LAS PUENTES 7 SECTOR",,,,"66460","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1318","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.74966493","-100.27935359","2018-03"
"9319811","OXXO GAS SUC. CUAUHTEMOC","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","0 a 5 personas","AVENIDA","CUAUHTEMOC",,,,,,,"1280",,,,,,"NINGUNO","NINGUNO",,,,"99999","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0827","031",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.6854573","-100.44371371","2020-11"
"6724030","OXXO GAS SUC. CUAUHTEMOC NORTE MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CUAUHTÉMOC","AVENIDA","MANUEL J. CLOUTHIER","CALLE","MANUEL M. DIÉGUEZ","AVENIDA","PERIMETRAL ORIENTE","1280",,,,,,"RESIDENCIAL","CUAUHTEMOC",,,,"66360","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0827","031",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68505865","-100.44342344","2016-01"
"6512381","OXXO GAS SUC. DE LA MADRID 2","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AUTOPISTA","Licenciado Miguel de la Madrid","BOULEVARD","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","5880",,,,"0",,"COLONIA","NINGUNO",,,,"67110","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0232","022",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.69363628","-100.21346336","2016-01"
"6235781","OXXO GAS SUC. DOS RIOS MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Camino a las Escobas","CALLE","Río Papaloapan","CALLE","Ninguno","CALLE","Ninguno","1614",,,,"0",,"HACIENDA","DOS RÍOS",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2597","012",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68153925","-100.16898806","2010-07"
"6813057","OXXO GAS SUC. EBANOS MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Sicómoro","AVENIDA","Drago","CALLE","BRAGO","OTRO (ESPECIFIQUE)","Ninguno","301",,,,"0",,"COLONIA","RESIDENCIAL LOS EBANOS NORTE II",,,,"66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","169A","007",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.79140862","-100.23476352","2017-11"
"6792009","OXXO GAS SUC. EL MILAGRO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","Ignacio Sepúlveda","CARRETERA","CESARIO SEPULVEDA","CALLE","Ninguno","CALLE","Ninguno","0",,,,"0",,"COLONIA","LA ENCARNACIÓN",,,,"66633","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0244","013",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.73599865","-100.20632168","2017-03"
"6235788","OXXO GAS SUC. EL URO II MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Nacional","CALLE","Paseo del Oeste","CALLE","Camino a las Calebas","CALLE","ANTIGUO CAMINO A VILLA DE SANTIAGO","4288",,,,"0",,"COLONIA","EXCOMUNIDAD DE LA ESTANZUELA",,,,"64984","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3080","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.56582655","-100.23874292","2010-07"
"6235952","OXXO GAS SUC. ELOY CAVAZOS","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","ELOY CAVAZOS","AVENIDA","RANCHO HUASTECA","AVENIDA","MAESTRO ISRAEL CAVAZOS GARZA","CALLE","RANCHO CHARCO","7840",,,,,,"COLONIA","RINCÓN DE LA SIERRA",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","171A","007",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.64909603","-100.18878885","2010-07"
"6793585","OXXO GAS SUC. EMPRESARIO II","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CARRETERA","Adolfo Ruíz Cortines","CARRETERA","GUADALAJARA","CARRETERA","BALCONES DE SAN MIGUEL","OTRO (ESPECIFIQUE)","Ninguno","2929",,,,"0",,"COLONIA","MIXCOAC",,,,"67114","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0367","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.70851434","-100.18047812","2017-03"
"6792000","OXXO GAS SUC. EMPRESARIO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","RUIZ CORTINES ORIENTE",,,,,,,"2001",,,,,,"COLONIA","SAN MIGUEL",,,,"66649","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0367","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.7097106","-100.1816401","2017 03"
"6512316","OXXO GAS SUC. EMPRESARIO MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","Prolongación Ruíz Cortines","AVENIDA","Adolfo Ruíz Cortines","CALLE","DEL EMPRESARIO","OTRO (ESPECIFIQUE)","Ninguno","2001",,,,"0",,"COLONIA","NINGUNO",,,,"67100","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0367","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.70969494","-100.18170873","2016-01"
"6235779","OXXO GAS SUC. ESCAMILLA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CONSTITUYENTES DE NUEVO LEÓN","AVENIDA","VISTA BOULEVARD","CALLE","SITIO DE CUAUTLA","CALLE","DUCLO SALINAS","103",,,,,,"COLONIA","ESCAMILLA",,,,"67120","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","189A","027",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.69642714","-100.26170114","2010-07"
